# index  number of sampling vertical levels i j
530 18 51 654
# k value
1 0.0657752
2 0.0634895
3 0.0581306
4 0.0507542
5 0.0436058
6 0.0401212
9 0.0406009
20 0.0406297
30 0.0403349
40 0.0405103
50 0.0404492
55 0.0407964
60 0.0403033
61 0.040042
62 0.0411955
63 0.0437715
64 0.0507542
65 0.0581306
# now the complete profile with fillled values
1 0.0657752
2 0.0634895
3 0.0581306
4 0.0507542
5 0.0436058
6 0.0401212
7 0.0402811
8 0.040441
9 0.0406009
10 0.0406035
11 0.0406061
12 0.0406087
13 0.0406113
14 0.040614
15 0.0406166
16 0.0406192
17 0.0406218
18 0.0406244
19 0.040627
20 0.0406297
21 0.0406002
22 0.0405707
23 0.0405412
24 0.0405118
25 0.0404823
26 0.0404528
27 0.0404234
28 0.0403939
29 0.0403644
30 0.0403349
31 0.0403525
32 0.04037
33 0.0403875
34 0.0404051
35 0.0404226
36 0.0404401
37 0.0404577
38 0.0404752
39 0.0404927
40 0.0405103
41 0.0405041
42 0.040498
43 0.0404919
44 0.0404858
45 0.0404797
46 0.0404736
47 0.0404675
48 0.0404614
49 0.0404553
50 0.0404492
51 0.0405187
52 0.0405881
53 0.0406575
54 0.040727
55 0.0407964
56 0.0406978
57 0.0405991
58 0.0405005
59 0.0404019
60 0.0403033
61 0.040042
62 0.0411955
63 0.0437715
64 0.0507542
65 0.0581306
