# index  number of sampling vertical levels i j
529 18 1 638
# k value
1 0.1351
2 0.130405
3 0.119398
4 0.104247
5 0.0895646
6 0.0824074
9 0.0833927
20 0.0834518
30 0.0828465
40 0.0832066
50 0.0830812
55 0.0837943
60 0.0827814
61 0.0822448
62 0.0846141
63 0.0899051
64 0.104247
65 0.119398
# now the complete profile with fillled values
1 0.1351
2 0.130405
3 0.119398
4 0.104247
5 0.0895646
6 0.0824074
7 0.0827358
8 0.0830642
9 0.0833927
10 0.083398
11 0.0834034
12 0.0834088
13 0.0834142
14 0.0834196
15 0.0834249
16 0.0834303
17 0.0834357
18 0.0834411
19 0.0834465
20 0.0834518
21 0.0833913
22 0.0833308
23 0.0832702
24 0.0832097
25 0.0831491
26 0.0830886
27 0.0830281
28 0.0829675
29 0.082907
30 0.0828465
31 0.0828825
32 0.0829185
33 0.0829545
34 0.0829905
35 0.0830265
36 0.0830625
37 0.0830985
38 0.0831345
39 0.0831706
40 0.0832066
41 0.083194
42 0.0831815
43 0.083169
44 0.0831564
45 0.0831439
46 0.0831313
47 0.0831188
48 0.0831063
49 0.0830937
50 0.0830812
51 0.0832238
52 0.0833664
53 0.0835091
54 0.0836517
55 0.0837943
56 0.0835917
57 0.0833892
58 0.0831866
59 0.082984
60 0.0827814
61 0.0822448
62 0.0846141
63 0.0899051
64 0.104247
65 0.119398
