# index  number of sampling vertical levels i j
1500 18 267 2232
# k value
1 0.0638445
2 0.0616258
3 0.0564243
4 0.0492644
5 0.0423258
6 0.0389435
9 0.0394091
20 0.039437
30 0.039151
40 0.0393211
50 0.0392619
55 0.0395989
60 0.0391202
61 0.0388666
62 0.0399863
63 0.0424867
64 0.0492644
65 0.0564243
# now the complete profile with fillled values
1 0.0638445
2 0.0616258
3 0.0564243
4 0.0492644
5 0.0423258
6 0.0389435
7 0.0390987
8 0.0392539
9 0.0394091
10 0.0394116
11 0.0394142
12 0.0394167
13 0.0394192
14 0.0394218
15 0.0394243
16 0.0394269
17 0.0394294
18 0.039432
19 0.0394345
20 0.039437
21 0.0394084
22 0.0393798
23 0.0393512
24 0.0393226
25 0.039294
26 0.0392654
27 0.0392368
28 0.0392082
29 0.0391796
30 0.039151
31 0.039168
32 0.039185
33 0.039202
34 0.039219
35 0.039236
36 0.0392531
37 0.0392701
38 0.0392871
39 0.0393041
40 0.0393211
41 0.0393152
42 0.0393093
43 0.0393034
44 0.0392974
45 0.0392915
46 0.0392856
47 0.0392797
48 0.0392737
49 0.0392678
50 0.0392619
51 0.0393293
52 0.0393967
53 0.0394641
54 0.0395315
55 0.0395989
56 0.0395031
57 0.0394074
58 0.0393117
59 0.039216
60 0.0391202
61 0.0388666
62 0.0399863
63 0.0424867
64 0.0492644
65 0.0564243
