# index  number of sampling vertical levels i j
1296 18 1818 1821
# k value
1 0.0672859
2 0.0649477
3 0.0594657
4 0.0519199
5 0.0446073
6 0.0410426
9 0.0415333
20 0.0415628
30 0.0412613
40 0.0414407
50 0.0413782
55 0.0417334
60 0.0412289
61 0.0409616
62 0.0421417
63 0.0447768
64 0.0519199
65 0.0594657
# now the complete profile with fillled values
1 0.0672859
2 0.0649477
3 0.0594657
4 0.0519199
5 0.0446073
6 0.0410426
7 0.0412062
8 0.0413698
9 0.0415333
10 0.041536
11 0.0415387
12 0.0415414
13 0.0415441
14 0.0415467
15 0.0415494
16 0.0415521
17 0.0415548
18 0.0415575
19 0.0415601
20 0.0415628
21 0.0415327
22 0.0415025
23 0.0414724
24 0.0414422
25 0.0414121
26 0.0413819
27 0.0413518
28 0.0413216
29 0.0412915
30 0.0412613
31 0.0412793
32 0.0412972
33 0.0413151
34 0.0413331
35 0.041351
36 0.0413689
37 0.0413869
38 0.0414048
39 0.0414227
40 0.0414407
41 0.0414344
42 0.0414282
43 0.0414219
44 0.0414157
45 0.0414094
46 0.0414032
47 0.041397
48 0.0413907
49 0.0413845
50 0.0413782
51 0.0414493
52 0.0415203
53 0.0415913
54 0.0416624
55 0.0417334
56 0.0416325
57 0.0415316
58 0.0414307
59 0.0413298
60 0.0412289
61 0.0409616
62 0.0421417
63 0.0447768
64 0.0519199
65 0.0594657
