# index  number of sampling vertical levels i j
1926 18 3105 2700
# k value
1 0.132251
2 0.127655
3 0.11688
4 0.102049
5 0.0876759
6 0.0806695
9 0.081634
20 0.081692
30 0.0810994
40 0.0814519
50 0.0813291
55 0.0820272
60 0.0810357
61 0.0805103
62 0.0828297
63 0.0880091
64 0.102049
65 0.11688
# now the complete profile with fillled values
1 0.132251
2 0.127655
3 0.11688
4 0.102049
5 0.0876759
6 0.0806695
7 0.080991
8 0.0813125
9 0.081634
10 0.0816393
11 0.0816446
12 0.0816498
13 0.0816551
14 0.0816604
15 0.0816656
16 0.0816709
17 0.0816762
18 0.0816814
19 0.0816867
20 0.081692
21 0.0816327
22 0.0815734
23 0.0815142
24 0.0814549
25 0.0813957
26 0.0813364
27 0.0812771
28 0.0812179
29 0.0811586
30 0.0810994
31 0.0811346
32 0.0811699
33 0.0812051
34 0.0812404
35 0.0812756
36 0.0813109
37 0.0813461
38 0.0813814
39 0.0814166
40 0.0814519
41 0.0814396
42 0.0814273
43 0.081415
44 0.0814028
45 0.0813905
46 0.0813782
47 0.081366
48 0.0813537
49 0.0813414
50 0.0813291
51 0.0814688
52 0.0816084
53 0.081748
54 0.0818876
55 0.0820272
56 0.0818289
57 0.0816306
58 0.0814323
59 0.081234
60 0.0810357
61 0.0805103
62 0.0828297
63 0.0880091
64 0.102049
65 0.11688
