# index  number of sampling vertical levels i j
1857 18 833 2691
# k value
1 0.0998585
2 0.0963884
3 0.0882527
4 0.0770539
5 0.0662013
6 0.0609111
9 0.0616393
20 0.0616831
30 0.0612356
40 0.0615018
50 0.0614091
55 0.0619362
60 0.0611876
61 0.0607909
62 0.0625422
63 0.066453
64 0.0770539
65 0.0882527
# now the complete profile with fillled values
1 0.0998585
2 0.0963884
3 0.0882527
4 0.0770539
5 0.0662013
6 0.0609111
7 0.0611538
8 0.0613966
9 0.0616393
10 0.0616433
11 0.0616473
12 0.0616513
13 0.0616553
14 0.0616592
15 0.0616632
16 0.0616672
17 0.0616712
18 0.0616751
19 0.0616791
20 0.0616831
21 0.0616383
22 0.0615936
23 0.0615489
24 0.0615041
25 0.0614594
26 0.0614146
27 0.0613699
28 0.0613251
29 0.0612804
30 0.0612356
31 0.0612623
32 0.0612889
33 0.0613155
34 0.0613421
35 0.0613687
36 0.0613953
37 0.0614219
38 0.0614486
39 0.0614752
40 0.0615018
41 0.0614925
42 0.0614833
43 0.061474
44 0.0614647
45 0.0614555
46 0.0614462
47 0.0614369
48 0.0614277
49 0.0614184
50 0.0614091
51 0.0615146
52 0.06162
53 0.0617254
54 0.0618308
55 0.0619362
56 0.0617865
57 0.0616368
58 0.061487
59 0.0613373
60 0.0611876
61 0.0607909
62 0.0625422
63 0.066453
64 0.0770539
65 0.0882527
