# index  number of sampling vertical levels i j
1862 18 1281 2645
# k value
1 0.0568508
2 0.0548752
3 0.0502434
4 0.0438678
5 0.0376893
6 0.0346775
9 0.0350921
20 0.035117
30 0.0348623
40 0.0350138
50 0.034961
55 0.0352611
60 0.0348349
61 0.0346091
62 0.0356061
63 0.0378326
64 0.0438678
65 0.0502434
# now the complete profile with fillled values
1 0.0568508
2 0.0548752
3 0.0502434
4 0.0438678
5 0.0376893
6 0.0346775
7 0.0348157
8 0.0349539
9 0.0350921
10 0.0350944
11 0.0350966
12 0.0350989
13 0.0351012
14 0.0351034
15 0.0351057
16 0.0351079
17 0.0351102
18 0.0351125
19 0.0351147
20 0.035117
21 0.0350915
22 0.0350661
23 0.0350406
24 0.0350151
25 0.0349896
26 0.0349642
27 0.0349387
28 0.0349132
29 0.0348877
30 0.0348623
31 0.0348774
32 0.0348926
33 0.0349077
34 0.0349229
35 0.034938
36 0.0349532
37 0.0349683
38 0.0349835
39 0.0349986
40 0.0350138
41 0.0350085
42 0.0350032
43 0.034998
44 0.0349927
45 0.0349874
46 0.0349821
47 0.0349769
48 0.0349716
49 0.0349663
50 0.034961
51 0.0350211
52 0.0350811
53 0.0351411
54 0.0352011
55 0.0352611
56 0.0351759
57 0.0350906
58 0.0350054
59 0.0349201
60 0.0348349
61 0.0346091
62 0.0356061
63 0.0378326
64 0.0438678
65 0.0502434
