# index  number of sampling vertical levels i j
1679 18 594 2462
# k value
1 0.0608392
2 0.058725
3 0.0537683
4 0.0469454
5 0.0403334
6 0.0371103
9 0.037554
20 0.0375807
30 0.037308
40 0.0374702
50 0.0374137
55 0.0377349
60 0.0372787
61 0.0370371
62 0.0381041
63 0.0404867
64 0.0469454
65 0.0537683
# now the complete profile with fillled values
1 0.0608392
2 0.058725
3 0.0537683
4 0.0469454
5 0.0403334
6 0.0371103
7 0.0372582
8 0.0374061
9 0.037554
10 0.0375564
11 0.0375588
12 0.0375613
13 0.0375637
14 0.0375661
15 0.0375685
16 0.037571
17 0.0375734
18 0.0375758
19 0.0375782
20 0.0375807
21 0.0375534
22 0.0375261
23 0.0374989
24 0.0374716
25 0.0374443
26 0.0374171
27 0.0373898
28 0.0373626
29 0.0373353
30 0.037308
31 0.0373243
32 0.0373405
33 0.0373567
34 0.0373729
35 0.0373891
36 0.0374053
37 0.0374216
38 0.0374378
39 0.037454
40 0.0374702
41 0.0374646
42 0.0374589
43 0.0374533
44 0.0374476
45 0.037442
46 0.0374363
47 0.0374307
48 0.037425
49 0.0374194
50 0.0374137
51 0.037478
52 0.0375422
53 0.0376064
54 0.0376707
55 0.0377349
56 0.0376437
57 0.0375524
58 0.0374612
59 0.03737
60 0.0372787
61 0.0370371
62 0.0381041
63 0.0404867
64 0.0469454
65 0.0537683
