# index  number of sampling vertical levels i j
1897 18 494 2700
# k value
1 0.171756
2 0.165788
3 0.151794
4 0.132532
5 0.113866
6 0.104767
9 0.106019
20 0.106095
30 0.105325
40 0.105783
50 0.105624
55 0.10653
60 0.105242
61 0.10456
62 0.107572
63 0.114299
64 0.132532
65 0.151794
# now the complete profile with fillled values
1 0.171756
2 0.165788
3 0.151794
4 0.132532
5 0.113866
6 0.104767
7 0.105184
8 0.105602
9 0.106019
10 0.106026
11 0.106033
12 0.10604
13 0.106047
14 0.106054
15 0.106061
16 0.106067
17 0.106074
18 0.106081
19 0.106088
20 0.106095
21 0.106018
22 0.105941
23 0.105864
24 0.105787
25 0.10571
26 0.105633
27 0.105556
28 0.105479
29 0.105402
30 0.105325
31 0.105371
32 0.105417
33 0.105462
34 0.105508
35 0.105554
36 0.1056
37 0.105646
38 0.105691
39 0.105737
40 0.105783
41 0.105767
42 0.105751
43 0.105735
44 0.105719
45 0.105703
46 0.105687
47 0.105671
48 0.105655
49 0.105639
50 0.105624
51 0.105805
52 0.105986
53 0.106167
54 0.106349
55 0.10653
56 0.106273
57 0.106015
58 0.105757
59 0.1055
60 0.105242
61 0.10456
62 0.107572
63 0.114299
64 0.132532
65 0.151794
