# index  number of sampling vertical levels i j
921 18 3947 1238
# k value
1 0.283216
2 0.273374
3 0.2503
4 0.218538
5 0.187759
6 0.172754
9 0.17482
20 0.174944
30 0.173675
40 0.17443
50 0.174167
55 0.175662
60 0.173539
61 0.172414
62 0.177381
63 0.188472
64 0.218538
65 0.2503
# now the complete profile with fillled values
1 0.283216
2 0.273374
3 0.2503
4 0.218538
5 0.187759
6 0.172754
7 0.173443
8 0.174131
9 0.17482
10 0.174831
11 0.174842
12 0.174854
13 0.174865
14 0.174876
15 0.174888
16 0.174899
17 0.17491
18 0.174921
19 0.174933
20 0.174944
21 0.174817
22 0.17469
23 0.174563
24 0.174436
25 0.174309
26 0.174183
27 0.174056
28 0.173929
29 0.173802
30 0.173675
31 0.17375
32 0.173826
33 0.173901
34 0.173977
35 0.174052
36 0.174128
37 0.174203
38 0.174279
39 0.174354
40 0.17443
41 0.174404
42 0.174377
43 0.174351
44 0.174325
45 0.174298
46 0.174272
47 0.174246
48 0.17422
49 0.174193
50 0.174167
51 0.174466
52 0.174765
53 0.175064
54 0.175363
55 0.175662
56 0.175237
57 0.174813
58 0.174388
59 0.173963
60 0.173539
61 0.172414
62 0.177381
63 0.188472
64 0.218538
65 0.2503
