# index  number of sampling vertical levels i j
1186 18 3950 1691
# k value
1 0.20811
2 0.200878
3 0.183923
4 0.160584
5 0.137967
6 0.126942
9 0.128459
20 0.12855
30 0.127618
40 0.128173
50 0.127979
55 0.129078
60 0.127518
61 0.126691
62 0.130341
63 0.138491
64 0.160584
65 0.183923
# now the complete profile with fillled values
1 0.20811
2 0.200878
3 0.183923
4 0.160584
5 0.137967
6 0.126942
7 0.127447
8 0.127953
9 0.128459
10 0.128468
11 0.128476
12 0.128484
13 0.128492
14 0.128501
15 0.128509
16 0.128517
17 0.128526
18 0.128534
19 0.128542
20 0.12855
21 0.128457
22 0.128364
23 0.128271
24 0.128177
25 0.128084
26 0.127991
27 0.127898
28 0.127804
29 0.127711
30 0.127618
31 0.127673
32 0.127729
33 0.127784
34 0.12784
35 0.127895
36 0.127951
37 0.128006
38 0.128062
39 0.128117
40 0.128173
41 0.128153
42 0.128134
43 0.128115
44 0.128095
45 0.128076
46 0.128057
47 0.128037
48 0.128018
49 0.127999
50 0.127979
51 0.128199
52 0.128419
53 0.128639
54 0.128858
55 0.129078
56 0.128766
57 0.128454
58 0.128142
59 0.12783
60 0.127518
61 0.126691
62 0.130341
63 0.138491
64 0.160584
65 0.183923
