# index  number of sampling vertical levels i j
89 18 130 1
# k value
1 0.1638
2 0.158108
3 0.144762
4 0.126393
5 0.108591
6 0.0999136
9 0.101108
20 0.10118
30 0.100446
40 0.100883
50 0.100731
55 0.101595
60 0.100367
61 0.0997164
62 0.102589
63 0.109004
64 0.126393
65 0.144762
# now the complete profile with fillled values
1 0.1638
2 0.158108
3 0.144762
4 0.126393
5 0.108591
6 0.0999136
7 0.100312
8 0.10071
9 0.101108
10 0.101115
11 0.101121
12 0.101128
13 0.101134
14 0.101141
15 0.101147
16 0.101154
17 0.10116
18 0.101167
19 0.101173
20 0.10118
21 0.101107
22 0.101033
23 0.10096
24 0.100886
25 0.100813
26 0.10074
27 0.100666
28 0.100593
29 0.100519
30 0.100446
31 0.10049
32 0.100533
33 0.100577
34 0.100621
35 0.100664
36 0.100708
37 0.100752
38 0.100795
39 0.100839
40 0.100883
41 0.100867
42 0.100852
43 0.100837
44 0.100822
45 0.100807
46 0.100791
47 0.100776
48 0.100761
49 0.100746
50 0.100731
51 0.100903
52 0.101076
53 0.101249
54 0.101422
55 0.101595
56 0.10135
57 0.101104
58 0.100858
59 0.100613
60 0.100367
61 0.0997164
62 0.102589
63 0.109004
64 0.126393
65 0.144762
