# index  number of sampling vertical levels i j
1651 18 2121 2317
# k value
1 0.0613782
2 0.0592453
3 0.0542446
4 0.0473613
5 0.0406907
6 0.0374391
9 0.0378867
20 0.0379136
30 0.0376386
40 0.0378022
50 0.0377452
55 0.0380692
60 0.037609
61 0.0373652
62 0.0384416
63 0.0408454
64 0.0473613
65 0.0542446
# now the complete profile with fillled values
1 0.0613782
2 0.0592453
3 0.0542446
4 0.0473613
5 0.0406907
6 0.0374391
7 0.0375883
8 0.0377375
9 0.0378867
10 0.0378892
11 0.0378916
12 0.037894
13 0.0378965
14 0.0378989
15 0.0379014
16 0.0379038
17 0.0379063
18 0.0379087
19 0.0379111
20 0.0379136
21 0.0378861
22 0.0378586
23 0.0378311
24 0.0378036
25 0.0377761
26 0.0377486
27 0.0377211
28 0.0376936
29 0.0376661
30 0.0376386
31 0.0376549
32 0.0376713
33 0.0376876
34 0.037704
35 0.0377204
36 0.0377367
37 0.0377531
38 0.0377694
39 0.0377858
40 0.0378022
41 0.0377965
42 0.0377908
43 0.0377851
44 0.0377794
45 0.0377737
46 0.037768
47 0.0377623
48 0.0377566
49 0.0377509
50 0.0377452
51 0.03781
52 0.0378748
53 0.0379396
54 0.0380044
55 0.0380692
56 0.0379772
57 0.0378851
58 0.0377931
59 0.037701
60 0.037609
61 0.0373652
62 0.0384416
63 0.0408454
64 0.0473613
65 0.0542446
