# index  number of sampling vertical levels i j
194 18 1637 255
# k value
1 0.059485
2 0.0574179
3 0.0525715
4 0.0459005
5 0.0394357
6 0.0362843
9 0.0367181
20 0.0367442
30 0.0364776
40 0.0366362
50 0.036581
55 0.036895
60 0.036449
61 0.0362127
62 0.0372559
63 0.0395856
64 0.0459005
65 0.0525715
# now the complete profile with fillled values
1 0.059485
2 0.0574179
3 0.0525715
4 0.0459005
5 0.0394357
6 0.0362843
7 0.0364289
8 0.0365735
9 0.0367181
10 0.0367205
11 0.0367229
12 0.0367252
13 0.0367276
14 0.03673
15 0.0367323
16 0.0367347
17 0.0367371
18 0.0367394
19 0.0367418
20 0.0367442
21 0.0367175
22 0.0366909
23 0.0366642
24 0.0366376
25 0.0366109
26 0.0365842
27 0.0365576
28 0.0365309
29 0.0365043
30 0.0364776
31 0.0364935
32 0.0365093
33 0.0365252
34 0.036541
35 0.0365569
36 0.0365728
37 0.0365886
38 0.0366045
39 0.0366203
40 0.0366362
41 0.0366307
42 0.0366251
43 0.0366196
44 0.0366141
45 0.0366086
46 0.0366031
47 0.0365975
48 0.036592
49 0.0365865
50 0.036581
51 0.0366438
52 0.0367066
53 0.0367694
54 0.0368322
55 0.036895
56 0.0368058
57 0.0367166
58 0.0366274
59 0.0365382
60 0.036449
61 0.0362127
62 0.0372559
63 0.0395856
64 0.0459005
65 0.0525715
