# index  number of sampling vertical levels i j
511 18 2534 683
# k value
1 0.0651655
2 0.0629009
3 0.0575918
4 0.0502837
5 0.0432015
6 0.0397492
9 0.0402245
20 0.040253
30 0.039961
40 0.0401347
50 0.0400742
55 0.0404182
60 0.0399296
61 0.0396708
62 0.0408136
63 0.0433657
64 0.0502837
65 0.0575918
# now the complete profile with fillled values
1 0.0651655
2 0.0629009
3 0.0575918
4 0.0502837
5 0.0432015
6 0.0397492
7 0.0399076
8 0.0400661
9 0.0402245
10 0.0402271
11 0.0402297
12 0.0402323
13 0.0402349
14 0.0402375
15 0.04024
16 0.0402426
17 0.0402452
18 0.0402478
19 0.0402504
20 0.040253
21 0.0402238
22 0.0401946
23 0.0401654
24 0.0401362
25 0.040107
26 0.0400778
27 0.0400486
28 0.0400194
29 0.0399902
30 0.039961
31 0.0399784
32 0.0399958
33 0.0400131
34 0.0400305
35 0.0400479
36 0.0400652
37 0.0400826
38 0.0401
39 0.0401173
40 0.0401347
41 0.0401287
42 0.0401226
43 0.0401166
44 0.0401105
45 0.0401045
46 0.0400984
47 0.0400924
48 0.0400863
49 0.0400803
50 0.0400742
51 0.040143
52 0.0402118
53 0.0402806
54 0.0403494
55 0.0404182
56 0.0403205
57 0.0402228
58 0.0401251
59 0.0400274
60 0.0399296
61 0.0396708
62 0.0408136
63 0.0433657
64 0.0502837
65 0.0575918
