# index  number of sampling vertical levels i j
944 18 1816 1318
# k value
1 0.0683805
2 0.0660043
3 0.0604331
4 0.0527645
5 0.045333
6 0.0417103
9 0.042209
20 0.042239
30 0.0419326
40 0.0421148
50 0.0420514
55 0.0424123
60 0.0418996
61 0.041628
62 0.0428273
63 0.0455053
64 0.0527645
65 0.0604331
# now the complete profile with fillled values
1 0.0683805
2 0.0660043
3 0.0604331
4 0.0527645
5 0.045333
6 0.0417103
7 0.0418766
8 0.0420428
9 0.042209
10 0.0422117
11 0.0422145
12 0.0422172
13 0.0422199
14 0.0422226
15 0.0422254
16 0.0422281
17 0.0422308
18 0.0422335
19 0.0422363
20 0.042239
21 0.0422083
22 0.0421777
23 0.0421471
24 0.0421164
25 0.0420858
26 0.0420551
27 0.0420245
28 0.0419939
29 0.0419632
30 0.0419326
31 0.0419508
32 0.041969
33 0.0419873
34 0.0420055
35 0.0420237
36 0.0420419
37 0.0420602
38 0.0420784
39 0.0420966
40 0.0421148
41 0.0421085
42 0.0421021
43 0.0420958
44 0.0420895
45 0.0420831
46 0.0420768
47 0.0420704
48 0.0420641
49 0.0420577
50 0.0420514
51 0.0421236
52 0.0421958
53 0.0422679
54 0.0423401
55 0.0424123
56 0.0423098
57 0.0422073
58 0.0421047
59 0.0420022
60 0.0418996
61 0.041628
62 0.0428273
63 0.0455053
64 0.0527645
65 0.0604331
