# index  number of sampling vertical levels i j
1379 18 1309 1956
# k value
1 0.0654488
2 0.0631744
3 0.0578421
4 0.0505023
5 0.0433894
6 0.039922
9 0.0403994
20 0.040428
30 0.0401348
40 0.0403092
50 0.0402485
55 0.0405939
60 0.0401032
61 0.0398433
62 0.0409911
63 0.0435543
64 0.0505023
65 0.0578421
# now the complete profile with fillled values
1 0.0654488
2 0.0631744
3 0.0578421
4 0.0505023
5 0.0433894
6 0.039922
7 0.0400812
8 0.0402403
9 0.0403994
10 0.040402
11 0.0404046
12 0.0404072
13 0.0404098
14 0.0404124
15 0.040415
16 0.0404176
17 0.0404202
18 0.0404228
19 0.0404254
20 0.040428
21 0.0403987
22 0.0403694
23 0.04034
24 0.0403107
25 0.0402814
26 0.0402521
27 0.0402227
28 0.0401934
29 0.0401641
30 0.0401348
31 0.0401522
32 0.0401697
33 0.0401871
34 0.0402045
35 0.040222
36 0.0402394
37 0.0402569
38 0.0402743
39 0.0402918
40 0.0403092
41 0.0403031
42 0.0402971
43 0.040291
44 0.0402849
45 0.0402788
46 0.0402728
47 0.0402667
48 0.0402606
49 0.0402546
50 0.0402485
51 0.0403176
52 0.0403867
53 0.0404558
54 0.0405248
55 0.0405939
56 0.0404958
57 0.0403977
58 0.0402995
59 0.0402014
60 0.0401032
61 0.0398433
62 0.0409911
63 0.0435543
64 0.0505023
65 0.0578421
