# index  number of sampling vertical levels i j
1892 18 74 2700
# k value
1 0.147561
2 0.142434
3 0.130411
4 0.113863
5 0.097826
6 0.0900086
9 0.0910848
20 0.0911494
30 0.0904882
40 0.0908815
50 0.0907446
55 0.0915235
60 0.0904171
61 0.089831
62 0.0924189
63 0.0981979
64 0.113863
65 0.130411
# now the complete profile with fillled values
1 0.147561
2 0.142434
3 0.130411
4 0.113863
5 0.097826
6 0.0900086
7 0.0903673
8 0.090726
9 0.0910848
10 0.0910906
11 0.0910965
12 0.0911024
13 0.0911083
14 0.0911141
15 0.09112
16 0.0911259
17 0.0911318
18 0.0911376
19 0.0911435
20 0.0911494
21 0.0910833
22 0.0910172
23 0.090951
24 0.0908849
25 0.0908188
26 0.0907527
27 0.0906866
28 0.0906204
29 0.0905543
30 0.0904882
31 0.0905275
32 0.0905669
33 0.0906062
34 0.0906455
35 0.0906848
36 0.0907242
37 0.0907635
38 0.0908028
39 0.0908422
40 0.0908815
41 0.0908678
42 0.0908541
43 0.0908404
44 0.0908267
45 0.090813
46 0.0907993
47 0.0907857
48 0.090772
49 0.0907583
50 0.0907446
51 0.0909004
52 0.0910561
53 0.0912119
54 0.0913677
55 0.0915235
56 0.0913022
57 0.0910809
58 0.0908597
59 0.0906384
60 0.0904171
61 0.089831
62 0.0924189
63 0.0981979
64 0.113863
65 0.130411
