# index  number of sampling vertical levels i j
4 18 409 1
# k value
1 0.163707
2 0.158018
3 0.14468
4 0.126321
5 0.108529
6 0.0998567
9 0.101051
20 0.101122
30 0.100389
40 0.100825
50 0.100673
55 0.101537
60 0.10031
61 0.0996596
62 0.102531
63 0.108942
64 0.126321
65 0.14468
# now the complete profile with fillled values
1 0.163707
2 0.158018
3 0.14468
4 0.126321
5 0.108529
6 0.0998567
7 0.100255
8 0.100653
9 0.101051
10 0.101057
11 0.101064
12 0.10107
13 0.101077
14 0.101083
15 0.10109
16 0.101096
17 0.101103
18 0.101109
19 0.101116
20 0.101122
21 0.101049
22 0.100976
23 0.100902
24 0.100829
25 0.100756
26 0.100682
27 0.100609
28 0.100535
29 0.100462
30 0.100389
31 0.100432
32 0.100476
33 0.10052
34 0.100563
35 0.100607
36 0.100651
37 0.100694
38 0.100738
39 0.100781
40 0.100825
41 0.10081
42 0.100795
43 0.10078
44 0.100764
45 0.100749
46 0.100734
47 0.100719
48 0.100704
49 0.100688
50 0.100673
51 0.100846
52 0.101019
53 0.101192
54 0.101364
55 0.101537
56 0.101292
57 0.101046
58 0.100801
59 0.100555
60 0.10031
61 0.0996596
62 0.102531
63 0.108942
64 0.126321
65 0.14468
