# index  number of sampling vertical levels i j
118 18 2768 108
# k value
1 0.0579128
2 0.0559003
3 0.051182
4 0.0446873
5 0.0383934
6 0.0353253
9 0.0357477
20 0.035773
30 0.0355135
40 0.0356679
50 0.0356141
55 0.0359198
60 0.0354856
61 0.0352556
62 0.0362712
63 0.0385393
64 0.0446873
65 0.051182
# now the complete profile with fillled values
1 0.0579128
2 0.0559003
3 0.051182
4 0.0446873
5 0.0383934
6 0.0353253
7 0.0354661
8 0.0356069
9 0.0357477
10 0.03575
11 0.0357523
12 0.0357546
13 0.0357569
14 0.0357592
15 0.0357615
16 0.0357638
17 0.0357661
18 0.0357684
19 0.0357707
20 0.035773
21 0.0357471
22 0.0357211
23 0.0356952
24 0.0356692
25 0.0356433
26 0.0356173
27 0.0355914
28 0.0355654
29 0.0355395
30 0.0355135
31 0.035529
32 0.0355444
33 0.0355598
34 0.0355753
35 0.0355907
36 0.0356061
37 0.0356216
38 0.035637
39 0.0356524
40 0.0356679
41 0.0356625
42 0.0356571
43 0.0356518
44 0.0356464
45 0.035641
46 0.0356356
47 0.0356303
48 0.0356249
49 0.0356195
50 0.0356141
51 0.0356753
52 0.0357364
53 0.0357976
54 0.0358587
55 0.0359198
56 0.035833
57 0.0357461
58 0.0356593
59 0.0355725
60 0.0354856
61 0.0352556
62 0.0362712
63 0.0385393
64 0.0446873
65 0.051182
