# index  number of sampling vertical levels i j
1100 18 1 1626
# k value
1 0.233691
2 0.22557
3 0.206531
4 0.180323
5 0.154926
6 0.142545
9 0.14425
20 0.144352
30 0.143305
40 0.143928
50 0.143711
55 0.144944
60 0.143192
61 0.142264
62 0.146362
63 0.155515
64 0.180323
65 0.206531
# now the complete profile with fillled values
1 0.233691
2 0.22557
3 0.206531
4 0.180323
5 0.154926
6 0.142545
7 0.143113
8 0.143682
9 0.14425
10 0.144259
11 0.144268
12 0.144278
13 0.144287
14 0.144296
15 0.144305
16 0.144315
17 0.144324
18 0.144333
19 0.144343
20 0.144352
21 0.144247
22 0.144143
23 0.144038
24 0.143933
25 0.143828
26 0.143724
27 0.143619
28 0.143514
29 0.14341
30 0.143305
31 0.143367
32 0.143429
33 0.143492
34 0.143554
35 0.143616
36 0.143679
37 0.143741
38 0.143803
39 0.143865
40 0.143928
41 0.143906
42 0.143884
43 0.143863
44 0.143841
45 0.143819
46 0.143798
47 0.143776
48 0.143754
49 0.143733
50 0.143711
51 0.143958
52 0.144204
53 0.144451
54 0.144698
55 0.144944
56 0.144594
57 0.144244
58 0.143893
59 0.143543
60 0.143192
61 0.142264
62 0.146362
63 0.155515
64 0.180323
65 0.206531
