# index  number of sampling vertical levels i j
1923 18 2838 2700
# k value
1 0.109382
2 0.105581
3 0.0966695
4 0.0844027
5 0.0725151
6 0.0667203
9 0.067518
20 0.0675659
30 0.0670758
40 0.0673673
50 0.0672658
55 0.0678432
60 0.0670231
61 0.0665886
62 0.0685069
63 0.0727907
64 0.0844027
65 0.0966695
# now the complete profile with fillled values
1 0.109382
2 0.105581
3 0.0966695
4 0.0844027
5 0.0725151
6 0.0667203
7 0.0669862
8 0.0672521
9 0.067518
10 0.0675224
11 0.0675267
12 0.0675311
13 0.0675354
14 0.0675398
15 0.0675441
16 0.0675485
17 0.0675528
18 0.0675572
19 0.0675616
20 0.0675659
21 0.0675169
22 0.0674679
23 0.0674189
24 0.0673699
25 0.0673208
26 0.0672718
27 0.0672228
28 0.0671738
29 0.0671248
30 0.0670758
31 0.0671049
32 0.0671341
33 0.0671632
34 0.0671924
35 0.0672216
36 0.0672507
37 0.0672799
38 0.067309
39 0.0673382
40 0.0673673
41 0.0673572
42 0.067347
43 0.0673369
44 0.0673267
45 0.0673166
46 0.0673064
47 0.0672963
48 0.0672861
49 0.067276
50 0.0672658
51 0.0673813
52 0.0674968
53 0.0676122
54 0.0677277
55 0.0678432
56 0.0676792
57 0.0675152
58 0.0673511
59 0.0671871
60 0.0670231
61 0.0665886
62 0.0685069
63 0.0727907
64 0.0844027
65 0.0966695
