# index  number of sampling vertical levels i j
55 18 1010 29
# k value
1 0.0566423
2 0.054674
3 0.0500592
4 0.043707
5 0.0375511
6 0.0345503
9 0.0349634
20 0.0349882
30 0.0347344
40 0.0348854
50 0.0348328
55 0.0351318
60 0.0347072
61 0.0344821
62 0.0354755
63 0.0376938
64 0.043707
65 0.0500592
# now the complete profile with fillled values
1 0.0566423
2 0.054674
3 0.0500592
4 0.043707
5 0.0375511
6 0.0345503
7 0.034688
8 0.0348257
9 0.0349634
10 0.0349657
11 0.0349679
12 0.0349702
13 0.0349724
14 0.0349747
15 0.034977
16 0.0349792
17 0.0349815
18 0.0349837
19 0.034986
20 0.0349882
21 0.0349629
22 0.0349375
23 0.0349121
24 0.0348867
25 0.0348613
26 0.0348359
27 0.0348106
28 0.0347852
29 0.0347598
30 0.0347344
31 0.0347495
32 0.0347646
33 0.0347797
34 0.0347948
35 0.0348099
36 0.034825
37 0.0348401
38 0.0348552
39 0.0348703
40 0.0348854
41 0.0348801
42 0.0348749
43 0.0348696
44 0.0348644
45 0.0348591
46 0.0348539
47 0.0348486
48 0.0348434
49 0.0348381
50 0.0348328
51 0.0348926
52 0.0349524
53 0.0350122
54 0.035072
55 0.0351318
56 0.0350469
57 0.034962
58 0.034877
59 0.0347921
60 0.0347072
61 0.0344821
62 0.0354755
63 0.0376938
64 0.043707
65 0.0500592
