# index  number of sampling vertical levels i j
272 18 673 313
# k value
1 0.0614641
2 0.0593282
3 0.0543206
4 0.0474276
5 0.0407477
6 0.0374915
9 0.0379398
20 0.0379667
30 0.0376913
40 0.0378551
50 0.0377981
55 0.0381225
60 0.0376617
61 0.0374175
62 0.0384955
63 0.0409026
64 0.0474276
65 0.0543206
# now the complete profile with fillled values
1 0.0614641
2 0.0593282
3 0.0543206
4 0.0474276
5 0.0407477
6 0.0374915
7 0.0376409
8 0.0377903
9 0.0379398
10 0.0379422
11 0.0379447
12 0.0379471
13 0.0379495
14 0.037952
15 0.0379544
16 0.0379569
17 0.0379593
18 0.0379618
19 0.0379642
20 0.0379667
21 0.0379391
22 0.0379116
23 0.0378841
24 0.0378565
25 0.037829
26 0.0378014
27 0.0377739
28 0.0377464
29 0.0377188
30 0.0376913
31 0.0377077
32 0.037724
33 0.0377404
34 0.0377568
35 0.0377732
36 0.0377896
37 0.0378059
38 0.0378223
39 0.0378387
40 0.0378551
41 0.0378494
42 0.0378437
43 0.037838
44 0.0378323
45 0.0378266
46 0.0378209
47 0.0378152
48 0.0378095
49 0.0378038
50 0.0377981
51 0.0378629
52 0.0379278
53 0.0379927
54 0.0380576
55 0.0381225
56 0.0380303
57 0.0379382
58 0.037846
59 0.0377538
60 0.0376617
61 0.0374175
62 0.0384955
63 0.0409026
64 0.0474276
65 0.0543206
