# index  number of sampling vertical levels i j
1009 18 3948 1386
# k value
1 0.32257
2 0.31136
3 0.28508
4 0.248905
5 0.213848
6 0.196759
9 0.199112
20 0.199253
30 0.197808
40 0.198667
50 0.198368
55 0.200071
60 0.197652
61 0.196371
62 0.202028
63 0.214661
64 0.248905
65 0.28508
# now the complete profile with fillled values
1 0.32257
2 0.31136
3 0.28508
4 0.248905
5 0.213848
6 0.196759
7 0.197543
8 0.198328
9 0.199112
10 0.199125
11 0.199137
12 0.19915
13 0.199163
14 0.199176
15 0.199189
16 0.199202
17 0.199214
18 0.199227
19 0.19924
20 0.199253
21 0.199108
22 0.198964
23 0.198819
24 0.198675
25 0.19853
26 0.198386
27 0.198241
28 0.198097
29 0.197952
30 0.197808
31 0.197894
32 0.19798
33 0.198066
34 0.198151
35 0.198237
36 0.198323
37 0.198409
38 0.198495
39 0.198581
40 0.198667
41 0.198637
42 0.198607
43 0.198578
44 0.198548
45 0.198518
46 0.198488
47 0.198458
48 0.198428
49 0.198398
50 0.198368
51 0.198709
52 0.199049
53 0.19939
54 0.19973
55 0.200071
56 0.199587
57 0.199103
58 0.19862
59 0.198136
60 0.197652
61 0.196371
62 0.202028
63 0.214661
64 0.248905
65 0.28508
