# index  number of sampling vertical levels i j
1799 18 3584 2634
# k value
1 0.0584093
2 0.0563795
3 0.0516208
4 0.0450704
5 0.0387225
6 0.0356281
9 0.0360541
20 0.0360797
30 0.035818
40 0.0359737
50 0.0359195
55 0.0362278
60 0.0357898
61 0.0355578
62 0.0365822
63 0.0388697
64 0.0450704
65 0.0516208
# now the complete profile with fillled values
1 0.0584093
2 0.0563795
3 0.0516208
4 0.0450704
5 0.0387225
6 0.0356281
7 0.0357701
8 0.0359121
9 0.0360541
10 0.0360564
11 0.0360588
12 0.0360611
13 0.0360634
14 0.0360657
15 0.0360681
16 0.0360704
17 0.0360727
18 0.036075
19 0.0360774
20 0.0360797
21 0.0360535
22 0.0360274
23 0.0360012
24 0.035975
25 0.0359488
26 0.0359227
27 0.0358965
28 0.0358703
29 0.0358441
30 0.035818
31 0.0358335
32 0.0358491
33 0.0358647
34 0.0358802
35 0.0358958
36 0.0359114
37 0.035927
38 0.0359425
39 0.0359581
40 0.0359737
41 0.0359682
42 0.0359628
43 0.0359574
44 0.035952
45 0.0359466
46 0.0359411
47 0.0359357
48 0.0359303
49 0.0359249
50 0.0359195
51 0.0359811
52 0.0360428
53 0.0361044
54 0.0361661
55 0.0362278
56 0.0361402
57 0.0360526
58 0.035965
59 0.0358774
60 0.0357898
61 0.0355578
62 0.0365822
63 0.0388697
64 0.0450704
65 0.0516208
