# index  number of sampling vertical levels i j
324 18 1430 433
# k value
1 0.0620506
2 0.0598943
3 0.0548389
4 0.0478802
5 0.0411365
6 0.0378493
9 0.0383018
20 0.038329
30 0.0380509
40 0.0382163
50 0.0381587
55 0.0384863
60 0.038021
61 0.0377746
62 0.0388628
63 0.0412929
64 0.0478802
65 0.0548389
# now the complete profile with fillled values
1 0.0620506
2 0.0598943
3 0.0548389
4 0.0478802
5 0.0411365
6 0.0378493
7 0.0380001
8 0.0381509
9 0.0383018
10 0.0383043
11 0.0383067
12 0.0383092
13 0.0383117
14 0.0383141
15 0.0383166
16 0.0383191
17 0.0383216
18 0.038324
19 0.0383265
20 0.038329
21 0.0383012
22 0.0382734
23 0.0382456
24 0.0382177
25 0.0381899
26 0.0381621
27 0.0381343
28 0.0381065
29 0.0380787
30 0.0380509
31 0.0380675
32 0.038084
33 0.0381005
34 0.0381171
35 0.0381336
36 0.0381502
37 0.0381667
38 0.0381832
39 0.0381998
40 0.0382163
41 0.0382106
42 0.0382048
43 0.038199
44 0.0381933
45 0.0381875
46 0.0381818
47 0.038176
48 0.0381703
49 0.0381645
50 0.0381587
51 0.0382242
52 0.0382897
53 0.0383553
54 0.0384208
55 0.0384863
56 0.0383932
57 0.0383002
58 0.0382071
59 0.0381141
60 0.038021
61 0.0377746
62 0.0388628
63 0.0412929
64 0.0478802
65 0.0548389
