# index  number of sampling vertical levels i j
1593 18 754 2311
# k value
1 0.0627061
2 0.060527
3 0.0554182
4 0.0483859
5 0.0415711
6 0.0382491
9 0.0387064
20 0.0387338
30 0.0384529
40 0.03862
50 0.0385618
55 0.0388928
60 0.0384227
61 0.0381736
62 0.0392733
63 0.0417291
64 0.0483859
65 0.0554182
# now the complete profile with fillled values
1 0.0627061
2 0.060527
3 0.0554182
4 0.0483859
5 0.0415711
6 0.0382491
7 0.0384015
8 0.0385539
9 0.0387064
10 0.0387089
11 0.0387114
12 0.0387139
13 0.0387164
14 0.0387188
15 0.0387213
16 0.0387238
17 0.0387263
18 0.0387288
19 0.0387313
20 0.0387338
21 0.0387057
22 0.0386776
23 0.0386495
24 0.0386214
25 0.0385933
26 0.0385652
27 0.0385371
28 0.038509
29 0.038481
30 0.0384529
31 0.0384696
32 0.0384863
33 0.038503
34 0.0385197
35 0.0385364
36 0.0385531
37 0.0385698
38 0.0385866
39 0.0386033
40 0.03862
41 0.0386142
42 0.0386084
43 0.0386025
44 0.0385967
45 0.0385909
46 0.0385851
47 0.0385793
48 0.0385734
49 0.0385676
50 0.0385618
51 0.038628
52 0.0386942
53 0.0387604
54 0.0388266
55 0.0388928
56 0.0387988
57 0.0387047
58 0.0386107
59 0.0385167
60 0.0384227
61 0.0381736
62 0.0392733
63 0.0417291
64 0.0483859
65 0.0554182
