# index  number of sampling vertical levels i j
513 18 2735 676
# k value
1 0.0647553
2 0.0625051
3 0.0572293
4 0.0499672
5 0.0429296
6 0.0394991
9 0.0399713
20 0.0399997
30 0.0397095
40 0.0398821
50 0.039822
55 0.0401638
60 0.0396783
61 0.0394211
62 0.0405568
63 0.0430928
64 0.0499672
65 0.0572293
# now the complete profile with fillled values
1 0.0647553
2 0.0625051
3 0.0572293
4 0.0499672
5 0.0429296
6 0.0394991
7 0.0396565
8 0.0398139
9 0.0399713
10 0.0399739
11 0.0399765
12 0.0399791
13 0.0399816
14 0.0399842
15 0.0399868
16 0.0399894
17 0.0399919
18 0.0399945
19 0.0399971
20 0.0399997
21 0.0399707
22 0.0399416
23 0.0399126
24 0.0398836
25 0.0398546
26 0.0398256
27 0.0397966
28 0.0397676
29 0.0397385
30 0.0397095
31 0.0397268
32 0.039744
33 0.0397613
34 0.0397786
35 0.0397958
36 0.0398131
37 0.0398303
38 0.0398476
39 0.0398649
40 0.0398821
41 0.0398761
42 0.0398701
43 0.0398641
44 0.0398581
45 0.0398521
46 0.0398461
47 0.0398401
48 0.039834
49 0.039828
50 0.039822
51 0.0398904
52 0.0399588
53 0.0400271
54 0.0400955
55 0.0401638
56 0.0400667
57 0.0399696
58 0.0398725
59 0.0397754
60 0.0396783
61 0.0394211
62 0.0405568
63 0.0430928
64 0.0499672
65 0.0572293
