# index  number of sampling vertical levels i j
570 18 3950 639
# k value
1 3.69618
2 3.56773
3 3.2666
4 2.85208
5 2.45038
6 2.25457
9 2.28153
20 2.28315
30 2.26658
40 2.27643
50 2.27301
55 2.29251
60 2.2648
61 2.25012
62 2.31494
63 2.4597
64 2.85208
65 3.2666
# now the complete profile with fillled values
1 3.69618
2 3.56773
3 3.2666
4 2.85208
5 2.45038
6 2.25457
7 2.26356
8 2.27254
9 2.28153
10 2.28167
11 2.28182
12 2.28197
13 2.28211
14 2.28226
15 2.28241
16 2.28256
17 2.2827
18 2.28285
19 2.283
20 2.28315
21 2.28149
22 2.27983
23 2.27818
24 2.27652
25 2.27486
26 2.27321
27 2.27155
28 2.2699
29 2.26824
30 2.26658
31 2.26757
32 2.26855
33 2.26954
34 2.27052
35 2.27151
36 2.27249
37 2.27348
38 2.27446
39 2.27545
40 2.27643
41 2.27609
42 2.27575
43 2.27541
44 2.27506
45 2.27472
46 2.27438
47 2.27403
48 2.27369
49 2.27335
50 2.27301
51 2.27691
52 2.28081
53 2.28471
54 2.28861
55 2.29251
56 2.28697
57 2.28143
58 2.27589
59 2.27035
60 2.2648
61 2.25012
62 2.31494
63 2.4597
64 2.85208
65 3.2666
