# index  number of sampling vertical levels i j
433 18 3496 490
# k value
1 1.75607
2 1.69505
3 1.55198
4 1.35504
5 1.16419
6 1.07116
9 1.08396
20 1.08473
30 1.07687
40 1.08155
50 1.07992
55 1.08919
60 1.07602
61 1.06904
62 1.09984
63 1.16862
64 1.35504
65 1.55198
# now the complete profile with fillled values
1 1.75607
2 1.69505
3 1.55198
4 1.35504
5 1.16419
6 1.07116
7 1.07543
8 1.0797
9 1.08396
10 1.08403
11 1.0841
12 1.08417
13 1.08424
14 1.08431
15 1.08438
16 1.08445
17 1.08452
18 1.08459
19 1.08466
20 1.08473
21 1.08395
22 1.08316
23 1.08237
24 1.08159
25 1.0808
26 1.08001
27 1.07923
28 1.07844
29 1.07765
30 1.07687
31 1.07733
32 1.0778
33 1.07827
34 1.07874
35 1.07921
36 1.07967
37 1.08014
38 1.08061
39 1.08108
40 1.08155
41 1.08138
42 1.08122
43 1.08106
44 1.08089
45 1.08073
46 1.08057
47 1.08041
48 1.08024
49 1.08008
50 1.07992
51 1.08177
52 1.08362
53 1.08548
54 1.08733
55 1.08919
56 1.08655
57 1.08392
58 1.08129
59 1.07865
60 1.07602
61 1.06904
62 1.09984
63 1.16862
64 1.35504
65 1.55198
