# index  number of sampling vertical levels i j
1908 18 1471 2693
# k value
1 1.50876
2 1.45633
3 1.33341
4 1.16421
5 1.00024
6 0.920307
9 0.93131
20 0.931971
30 0.92521
40 0.929232
50 0.927832
55 0.935795
60 0.924484
61 0.91849
62 0.944951
63 1.00404
64 1.16421
65 1.33341
# now the complete profile with fillled values
1 1.50876
2 1.45633
3 1.33341
4 1.16421
5 1.00024
6 0.920307
7 0.923974
8 0.927642
9 0.93131
10 0.93137
11 0.93143
12 0.93149
13 0.93155
14 0.93161
15 0.93167
16 0.93173
17 0.93179
18 0.931851
19 0.931911
20 0.931971
21 0.931295
22 0.930619
23 0.929943
24 0.929266
25 0.92859
26 0.927914
27 0.927238
28 0.926562
29 0.925886
30 0.92521
31 0.925612
32 0.926014
33 0.926417
34 0.926819
35 0.927221
36 0.927623
37 0.928025
38 0.928427
39 0.928829
40 0.929232
41 0.929092
42 0.928952
43 0.928812
44 0.928672
45 0.928532
46 0.928392
47 0.928252
48 0.928112
49 0.927972
50 0.927832
51 0.929424
52 0.931017
53 0.93261
54 0.934203
55 0.935795
56 0.933533
57 0.931271
58 0.929008
59 0.926746
60 0.924484
61 0.91849
62 0.944951
63 1.00404
64 1.16421
65 1.33341
