# index  number of sampling vertical levels i j
1463 18 920 2102
# k value
1 1.81323
2 1.75022
3 1.6025
4 1.39915
5 1.20209
6 1.10603
9 1.11925
20 1.12004
30 1.11192
40 1.11675
50 1.11507
55 1.12464
60 1.11105
61 1.10384
62 1.13564
63 1.20666
64 1.39915
65 1.6025
# now the complete profile with fillled values
1 1.81323
2 1.75022
3 1.6025
4 1.39915
5 1.20209
6 1.10603
7 1.11043
8 1.11484
9 1.11925
10 1.11932
11 1.11939
12 1.11947
13 1.11954
14 1.11961
15 1.11968
16 1.11976
17 1.11983
18 1.1199
19 1.11997
20 1.12004
21 1.11923
22 1.11842
23 1.11761
24 1.11679
25 1.11598
26 1.11517
27 1.11436
28 1.11354
29 1.11273
30 1.11192
31 1.1124
32 1.11289
33 1.11337
34 1.11385
35 1.11434
36 1.11482
37 1.1153
38 1.11579
39 1.11627
40 1.11675
41 1.11658
42 1.11642
43 1.11625
44 1.11608
45 1.11591
46 1.11574
47 1.11557
48 1.11541
49 1.11524
50 1.11507
51 1.11698
52 1.1189
53 1.12081
54 1.12273
55 1.12464
56 1.12192
57 1.1192
58 1.11648
59 1.11376
60 1.11105
61 1.10384
62 1.13564
63 1.20666
64 1.39915
65 1.6025
