# index  number of sampling vertical levels i j
1405 18 3897 2044
# k value
1 1.82228
2 1.75896
3 1.61049
4 1.40613
5 1.20809
6 1.11155
9 1.12483
20 1.12563
30 1.11747
40 1.12232
50 1.12063
55 1.13025
60 1.11659
61 1.10935
62 1.14131
63 1.21268
64 1.40613
65 1.61049
# now the complete profile with fillled values
1 1.82228
2 1.75896
3 1.61049
4 1.40613
5 1.20809
6 1.11155
7 1.11598
8 1.12041
9 1.12483
10 1.12491
11 1.12498
12 1.12505
13 1.12513
14 1.1252
15 1.12527
16 1.12534
17 1.12542
18 1.12549
19 1.12556
20 1.12563
21 1.12482
22 1.124
23 1.12318
24 1.12237
25 1.12155
26 1.12073
27 1.11992
28 1.1191
29 1.11828
30 1.11747
31 1.11795
32 1.11844
33 1.11892
34 1.11941
35 1.1199
36 1.12038
37 1.12087
38 1.12135
39 1.12184
40 1.12232
41 1.12216
42 1.12199
43 1.12182
44 1.12165
45 1.12148
46 1.12131
47 1.12114
48 1.12097
49 1.1208
50 1.12063
51 1.12256
52 1.12448
53 1.12641
54 1.12833
55 1.13025
56 1.12752
57 1.12479
58 1.12206
59 1.11932
60 1.11659
61 1.10935
62 1.14131
63 1.21268
64 1.40613
65 1.61049
