# index  number of sampling vertical levels i j
1420 18 1012 2032
# k value
1 1.81952
2 1.75629
3 1.60805
4 1.404
5 1.20625
6 1.10986
9 1.12313
20 1.12393
30 1.11577
40 1.12062
50 1.11894
55 1.12854
60 1.1149
61 1.10767
62 1.13958
63 1.21084
64 1.404
65 1.60805
# now the complete profile with fillled values
1 1.81952
2 1.75629
3 1.60805
4 1.404
5 1.20625
6 1.10986
7 1.11428
8 1.11871
9 1.12313
10 1.1232
11 1.12328
12 1.12335
13 1.12342
14 1.12349
15 1.12356
16 1.12364
17 1.12371
18 1.12378
19 1.12385
20 1.12393
21 1.12311
22 1.1223
23 1.12148
24 1.12067
25 1.11985
26 1.11904
27 1.11822
28 1.1174
29 1.11659
30 1.11577
31 1.11626
32 1.11674
33 1.11723
34 1.11771
35 1.1182
36 1.11868
37 1.11917
38 1.11965
39 1.12014
40 1.12062
41 1.12045
42 1.12029
43 1.12012
44 1.11995
45 1.11978
46 1.11961
47 1.11944
48 1.11927
49 1.1191
50 1.11894
51 1.12086
52 1.12278
53 1.1247
54 1.12662
55 1.12854
56 1.12581
57 1.12308
58 1.12035
59 1.11763
60 1.1149
61 1.10767
62 1.13958
63 1.21084
64 1.404
65 1.60805
