# index  number of sampling vertical levels i j
99 18 998 90
# k value
1 1.54489
2 1.4912
3 1.36534
4 1.19209
5 1.02419
6 0.942343
9 0.95361
20 0.954286
30 0.947364
40 0.951482
50 0.950048
55 0.958203
60 0.94662
61 0.940483
62 0.967577
63 1.02808
64 1.19209
65 1.36534
# now the complete profile with fillled values
1 1.54489
2 1.4912
3 1.36534
4 1.19209
5 1.02419
6 0.942343
7 0.946098
8 0.949854
9 0.95361
10 0.953671
11 0.953733
12 0.953794
13 0.953856
14 0.953917
15 0.953979
16 0.95404
17 0.954102
18 0.954163
19 0.954225
20 0.954286
21 0.953594
22 0.952902
23 0.95221
24 0.951517
25 0.950825
26 0.950133
27 0.949441
28 0.948748
29 0.948056
30 0.947364
31 0.947776
32 0.948187
33 0.948599
34 0.949011
35 0.949423
36 0.949835
37 0.950246
38 0.950658
39 0.95107
40 0.951482
41 0.951338
42 0.951195
43 0.951052
44 0.950908
45 0.950765
46 0.950622
47 0.950478
48 0.950335
49 0.950191
50 0.950048
51 0.951679
52 0.95331
53 0.954941
54 0.956572
55 0.958203
56 0.955886
57 0.95357
58 0.951253
59 0.948937
60 0.94662
61 0.940483
62 0.967577
63 1.02808
64 1.19209
65 1.36534
