# index  number of sampling vertical levels i j
1607 18 2123 2256
# k value
1 1.69887
2 1.63983
3 1.50142
4 1.3109
5 1.12627
6 1.03626
9 1.04865
20 1.0494
30 1.04179
40 1.04631
50 1.04474
55 1.0537
60 1.04097
61 1.03422
62 1.06401
63 1.13055
64 1.3109
65 1.50142
# now the complete profile with fillled values
1 1.69887
2 1.63983
3 1.50142
4 1.3109
5 1.12627
6 1.03626
7 1.04039
8 1.04452
9 1.04865
10 1.04872
11 1.04879
12 1.04886
13 1.04892
14 1.04899
15 1.04906
16 1.04913
17 1.04919
18 1.04926
19 1.04933
20 1.0494
21 1.04864
22 1.04788
23 1.04711
24 1.04635
25 1.04559
26 1.04483
27 1.04407
28 1.04331
29 1.04255
30 1.04179
31 1.04224
32 1.04269
33 1.04314
34 1.0436
35 1.04405
36 1.0445
37 1.04496
38 1.04541
39 1.04586
40 1.04631
41 1.04616
42 1.046
43 1.04584
44 1.04568
45 1.04553
46 1.04537
47 1.04521
48 1.04505
49 1.04489
50 1.04474
51 1.04653
52 1.04832
53 1.05012
54 1.05191
55 1.0537
56 1.05116
57 1.04861
58 1.04606
59 1.04351
60 1.04097
61 1.03422
62 1.06401
63 1.13055
64 1.3109
65 1.50142
