# index  number of sampling vertical levels i j
826 18 3265 1114
# k value
1 1.91476
2 1.84822
3 1.69222
4 1.47749
5 1.26939
6 1.16795
9 1.18192
20 1.18276
30 1.17418
40 1.17928
50 1.1775
55 1.18761
60 1.17325
61 1.16565
62 1.19923
63 1.27422
64 1.47749
65 1.69222
# now the complete profile with fillled values
1 1.91476
2 1.84822
3 1.69222
4 1.47749
5 1.26939
6 1.16795
7 1.17261
8 1.17726
9 1.18192
10 1.18199
11 1.18207
12 1.18215
13 1.18222
14 1.1823
15 1.18237
16 1.18245
17 1.18253
18 1.1826
19 1.18268
20 1.18276
21 1.1819
22 1.18104
23 1.18018
24 1.17932
25 1.17847
26 1.17761
27 1.17675
28 1.17589
29 1.17503
30 1.17418
31 1.17469
32 1.1752
33 1.17571
34 1.17622
35 1.17673
36 1.17724
37 1.17775
38 1.17826
39 1.17877
40 1.17928
41 1.1791
42 1.17892
43 1.17875
44 1.17857
45 1.17839
46 1.17821
47 1.17804
48 1.17786
49 1.17768
50 1.1775
51 1.17952
52 1.18155
53 1.18357
54 1.18559
55 1.18761
56 1.18474
57 1.18187
58 1.179
59 1.17613
60 1.17325
61 1.16565
62 1.19923
63 1.27422
64 1.47749
65 1.69222
