# index  number of sampling vertical levels i j
580 18 606 775
# k value
1 1.8398
2 1.77587
3 1.62598
4 1.41965
5 1.2197
6 1.12223
9 1.13565
20 1.13646
30 1.12821
40 1.13311
50 1.13141
55 1.14112
60 1.12733
61 1.12002
62 1.15228
63 1.22434
64 1.41965
65 1.62598
# now the complete profile with fillled values
1 1.8398
2 1.77587
3 1.62598
4 1.41965
5 1.2197
6 1.12223
7 1.1267
8 1.13118
9 1.13565
10 1.13572
11 1.1358
12 1.13587
13 1.13594
14 1.13602
15 1.13609
16 1.13616
17 1.13624
18 1.13631
19 1.13638
20 1.13646
21 1.13563
22 1.13481
23 1.13398
24 1.13316
25 1.13233
26 1.13151
27 1.13068
28 1.12986
29 1.12904
30 1.12821
31 1.1287
32 1.12919
33 1.12968
34 1.13017
35 1.13066
36 1.13115
37 1.13164
38 1.13213
39 1.13262
40 1.13311
41 1.13294
42 1.13277
43 1.1326
44 1.13243
45 1.13226
46 1.13209
47 1.13192
48 1.13175
49 1.13158
50 1.13141
51 1.13335
52 1.13529
53 1.13723
54 1.13918
55 1.14112
56 1.13836
57 1.1356
58 1.13284
59 1.13008
60 1.12733
61 1.12002
62 1.15228
63 1.22434
64 1.41965
65 1.62598
