# index  number of sampling vertical levels i j
1832 18 2583 2578
# k value
1 1.55844
2 1.50429
3 1.37732
4 1.20254
5 1.03317
6 0.950609
9 0.961975
20 0.962657
30 0.955674
40 0.959828
50 0.958382
55 0.966608
60 0.954924
61 0.948733
62 0.976065
63 1.0371
64 1.20254
65 1.37732
# now the complete profile with fillled values
1 1.55844
2 1.50429
3 1.37732
4 1.20254
5 1.03317
6 0.950609
7 0.954398
8 0.958186
9 0.961975
10 0.962037
11 0.962099
12 0.962161
13 0.962223
14 0.962285
15 0.962347
16 0.962409
17 0.962471
18 0.962533
19 0.962595
20 0.962657
21 0.961959
22 0.961261
23 0.960563
24 0.959864
25 0.959166
26 0.958468
27 0.957769
28 0.957071
29 0.956373
30 0.955674
31 0.95609
32 0.956505
33 0.95692
34 0.957336
35 0.957751
36 0.958167
37 0.958582
38 0.958997
39 0.959413
40 0.959828
41 0.959684
42 0.959539
43 0.959394
44 0.95925
45 0.959105
46 0.958961
47 0.958816
48 0.958671
49 0.958527
50 0.958382
51 0.960027
52 0.961673
53 0.963318
54 0.964963
55 0.966608
56 0.964271
57 0.961934
58 0.959598
59 0.957261
60 0.954924
61 0.948733
62 0.976065
63 1.0371
64 1.20254
65 1.37732
