# index  number of sampling vertical levels i j
529 18 1 638
# k value
1 3.72845
2 3.59888
3 3.29512
4 2.87699
5 2.47178
6 2.27426
9 2.30145
20 2.30308
30 2.28637
40 2.29631
50 2.29285
55 2.31253
60 2.28458
61 2.26977
62 2.33516
63 2.48117
64 2.87699
65 3.29512
# now the complete profile with fillled values
1 3.72845
2 3.59888
3 3.29512
4 2.87699
5 2.47178
6 2.27426
7 2.28332
8 2.29238
9 2.30145
10 2.3016
11 2.30174
12 2.30189
13 2.30204
14 2.30219
15 2.30234
16 2.30249
17 2.30263
18 2.30278
19 2.30293
20 2.30308
21 2.30141
22 2.29974
23 2.29807
24 2.2964
25 2.29473
26 2.29306
27 2.29139
28 2.28971
29 2.28804
30 2.28637
31 2.28737
32 2.28836
33 2.28935
34 2.29035
35 2.29134
36 2.29234
37 2.29333
38 2.29432
39 2.29532
40 2.29631
41 2.29597
42 2.29562
43 2.29527
44 2.29493
45 2.29458
46 2.29424
47 2.29389
48 2.29354
49 2.2932
50 2.29285
51 2.29679
52 2.30072
53 2.30466
54 2.3086
55 2.31253
56 2.30694
57 2.30135
58 2.29576
59 2.29017
60 2.28458
61 2.26977
62 2.33516
63 2.48117
64 2.87699
65 3.29512
