# index  number of sampling vertical levels i j
656 18 3824 807
# k value
1 1.84203
2 1.77802
3 1.62794
4 1.42137
5 1.22118
6 1.12359
9 1.13702
20 1.13783
30 1.12958
40 1.13449
50 1.13278
55 1.1425
60 1.12869
61 1.12137
62 1.15368
63 1.22582
64 1.42137
65 1.62794
# now the complete profile with fillled values
1 1.84203
2 1.77802
3 1.62794
4 1.42137
5 1.22118
6 1.12359
7 1.12807
8 1.13255
9 1.13702
10 1.1371
11 1.13717
12 1.13724
13 1.13732
14 1.13739
15 1.13746
16 1.13754
17 1.13761
18 1.13768
19 1.13776
20 1.13783
21 1.13701
22 1.13618
23 1.13535
24 1.13453
25 1.1337
26 1.13288
27 1.13205
28 1.13123
29 1.1304
30 1.12958
31 1.13007
32 1.13056
33 1.13105
34 1.13154
35 1.13203
36 1.13252
37 1.13301
38 1.1335
39 1.134
40 1.13449
41 1.13432
42 1.13414
43 1.13397
44 1.1338
45 1.13363
46 1.13346
47 1.13329
48 1.13312
49 1.13295
50 1.13278
51 1.13472
52 1.13667
53 1.13861
54 1.14056
55 1.1425
56 1.13974
57 1.13698
58 1.13421
59 1.13145
60 1.12869
61 1.12137
62 1.15368
63 1.22582
64 1.42137
65 1.62794
