# index  number of sampling vertical levels i j
1811 18 641 2654
# k value
1 1.57469
2 1.51996
3 1.39167
4 1.21508
5 1.04394
6 0.960517
9 0.972001
20 0.972691
30 0.965635
40 0.969832
50 0.968371
55 0.976683
60 0.964877
61 0.958622
62 0.986238
63 1.04791
64 1.21508
65 1.39167
# now the complete profile with fillled values
1 1.57469
2 1.51996
3 1.39167
4 1.21508
5 1.04394
6 0.960517
7 0.964345
8 0.968173
9 0.972001
10 0.972064
11 0.972127
12 0.972189
13 0.972252
14 0.972315
15 0.972378
16 0.97244
17 0.972503
18 0.972566
19 0.972628
20 0.972691
21 0.971985
22 0.97128
23 0.970574
24 0.969869
25 0.969163
26 0.968457
27 0.967752
28 0.967046
29 0.966341
30 0.965635
31 0.966055
32 0.966475
33 0.966894
34 0.967314
35 0.967734
36 0.968153
37 0.968573
38 0.968993
39 0.969413
40 0.969832
41 0.969686
42 0.96954
43 0.969394
44 0.969248
45 0.969102
46 0.968956
47 0.968809
48 0.968663
49 0.968517
50 0.968371
51 0.970033
52 0.971696
53 0.973358
54 0.975021
55 0.976683
56 0.974322
57 0.97196
58 0.969599
59 0.967238
60 0.964877
61 0.958622
62 0.986238
63 1.04791
64 1.21508
65 1.39167
