# index  number of sampling vertical levels i j
500 18 1414 683
# k value
1 1.79646
2 1.73404
3 1.58767
4 1.38621
5 1.19097
6 1.0958
9 1.1089
20 1.10968
30 1.10163
40 1.10642
50 1.10476
55 1.11424
60 1.10077
61 1.09363
62 1.12514
63 1.19549
64 1.38621
65 1.58767
# now the complete profile with fillled values
1 1.79646
2 1.73404
3 1.58767
4 1.38621
5 1.19097
6 1.0958
7 1.10016
8 1.10453
9 1.1089
10 1.10897
11 1.10904
12 1.10911
13 1.10918
14 1.10925
15 1.10933
16 1.1094
17 1.10947
18 1.10954
19 1.10961
20 1.10968
21 1.10888
22 1.10807
23 1.10727
24 1.10646
25 1.10566
26 1.10485
27 1.10405
28 1.10324
29 1.10244
30 1.10163
31 1.10211
32 1.10259
33 1.10307
34 1.10355
35 1.10403
36 1.10451
37 1.10499
38 1.10546
39 1.10594
40 1.10642
41 1.10626
42 1.10609
43 1.10592
44 1.10576
45 1.10559
46 1.10542
47 1.10526
48 1.10509
49 1.10492
50 1.10476
51 1.10665
52 1.10855
53 1.11044
54 1.11234
55 1.11424
56 1.11154
57 1.10885
58 1.10616
59 1.10346
60 1.10077
61 1.09363
62 1.12514
63 1.19549
64 1.38621
65 1.58767
