# index  number of sampling vertical levels i j
180 18 346 130
# k value
1 1.65382
2 1.59635
3 1.46161
4 1.27614
5 1.0964
6 1.00879
9 1.02085
20 1.02157
30 1.01416
40 1.01857
50 1.01704
55 1.02577
60 1.01337
61 1.0068
62 1.0358
63 1.10057
64 1.27614
65 1.46161
# now the complete profile with fillled values
1 1.65382
2 1.59635
3 1.46161
4 1.27614
5 1.0964
6 1.00879
7 1.01281
8 1.01683
9 1.02085
10 1.02092
11 1.02098
12 1.02105
13 1.02111
14 1.02118
15 1.02124
16 1.02131
17 1.02138
18 1.02144
19 1.02151
20 1.02157
21 1.02083
22 1.02009
23 1.01935
24 1.01861
25 1.01787
26 1.01713
27 1.01639
28 1.01565
29 1.0149
30 1.01416
31 1.0146
32 1.01505
33 1.01549
34 1.01593
35 1.01637
36 1.01681
37 1.01725
38 1.01769
39 1.01813
40 1.01857
41 1.01842
42 1.01826
43 1.01811
44 1.01796
45 1.0178
46 1.01765
47 1.0175
48 1.01734
49 1.01719
50 1.01704
51 1.01878
52 1.02053
53 1.02227
54 1.02402
55 1.02577
56 1.02329
57 1.02081
58 1.01833
59 1.01585
60 1.01337
61 1.0068
62 1.0358
63 1.10057
64 1.27614
65 1.46161
