# index  number of sampling vertical levels i j
653 18 3541 830
# k value
1 1.83191
2 1.76825
3 1.619
4 1.41356
5 1.21447
6 1.11742
9 1.13078
20 1.13158
30 1.12337
40 1.12826
50 1.12656
55 1.13623
60 1.12249
61 1.11521
62 1.14734
63 1.21909
64 1.41356
65 1.619
# now the complete profile with fillled values
1 1.83191
2 1.76825
3 1.619
4 1.41356
5 1.21447
6 1.11742
7 1.12187
8 1.12633
9 1.13078
10 1.13085
11 1.13093
12 1.131
13 1.13107
14 1.13114
15 1.13122
16 1.13129
17 1.13136
18 1.13144
19 1.13151
20 1.13158
21 1.13076
22 1.12994
23 1.12912
24 1.1283
25 1.12748
26 1.12666
27 1.12584
28 1.12502
29 1.12419
30 1.12337
31 1.12386
32 1.12435
33 1.12484
34 1.12533
35 1.12582
36 1.1263
37 1.12679
38 1.12728
39 1.12777
40 1.12826
41 1.12809
42 1.12792
43 1.12775
44 1.12758
45 1.12741
46 1.12724
47 1.12707
48 1.1269
49 1.12673
50 1.12656
51 1.12849
52 1.13042
53 1.13236
54 1.13429
55 1.13623
56 1.13348
57 1.13073
58 1.12799
59 1.12524
60 1.12249
61 1.11521
62 1.14734
63 1.21909
64 1.41356
65 1.619
