# index  number of sampling vertical levels i j
936 18 982 1317
# k value
1 1.89334
2 1.82754
3 1.67329
4 1.46096
5 1.25519
6 1.15489
9 1.16869
20 1.16952
30 1.16104
40 1.16609
50 1.16433
55 1.17432
60 1.16013
61 1.15261
62 1.18581
63 1.25996
64 1.46096
65 1.67329
# now the complete profile with fillled values
1 1.89334
2 1.82754
3 1.67329
4 1.46096
5 1.25519
6 1.15489
7 1.15949
8 1.16409
9 1.16869
10 1.16877
11 1.16885
12 1.16892
13 1.169
14 1.16907
15 1.16915
16 1.16922
17 1.1693
18 1.16937
19 1.16945
20 1.16952
21 1.16868
22 1.16783
23 1.16698
24 1.16613
25 1.16528
26 1.16443
27 1.16358
28 1.16274
29 1.16189
30 1.16104
31 1.16154
32 1.16205
33 1.16255
34 1.16306
35 1.16356
36 1.16407
37 1.16457
38 1.16508
39 1.16558
40 1.16609
41 1.16591
42 1.16573
43 1.16556
44 1.16538
45 1.16521
46 1.16503
47 1.16486
48 1.16468
49 1.16451
50 1.16433
51 1.16633
52 1.16833
53 1.17033
54 1.17232
55 1.17432
56 1.17148
57 1.16865
58 1.16581
59 1.16297
60 1.16013
61 1.15261
62 1.18581
63 1.25996
64 1.46096
65 1.67329
