# index  number of sampling vertical levels i j
1696 18 2217 2380
# k value
1 1.66161
2 1.60387
3 1.4685
4 1.28215
5 1.10157
6 1.01354
9 1.02566
20 1.02639
30 1.01894
40 1.02337
50 1.02183
55 1.0306
60 1.01814
61 1.01154
62 1.04068
63 1.10576
64 1.28215
65 1.4685
# now the complete profile with fillled values
1 1.66161
2 1.60387
3 1.4685
4 1.28215
5 1.10157
6 1.01354
7 1.01758
8 1.02162
9 1.02566
10 1.02572
11 1.02579
12 1.02586
13 1.02592
14 1.02599
15 1.02606
16 1.02612
17 1.02619
18 1.02625
19 1.02632
20 1.02639
21 1.02564
22 1.0249
23 1.02415
24 1.02341
25 1.02266
26 1.02192
27 1.02117
28 1.02043
29 1.01969
30 1.01894
31 1.01938
32 1.01983
33 1.02027
34 1.02071
35 1.02116
36 1.0216
37 1.02204
38 1.02248
39 1.02293
40 1.02337
41 1.02322
42 1.02306
43 1.02291
44 1.02275
45 1.0226
46 1.02244
47 1.02229
48 1.02214
49 1.02198
50 1.02183
51 1.02358
52 1.02534
53 1.02709
54 1.02884
55 1.0306
56 1.02811
57 1.02562
58 1.02312
59 1.02063
60 1.01814
61 1.01154
62 1.04068
63 1.10576
64 1.28215
65 1.4685
