# index  number of sampling vertical levels i j
346 18 3562 344
# k value
1 1.70394
2 1.64472
3 1.5059
4 1.31481
5 1.12963
6 1.03936
9 1.05178
20 1.05253
30 1.04489
40 1.04944
50 1.04786
55 1.05685
60 1.04407
61 1.03731
62 1.06719
63 1.13392
64 1.31481
65 1.5059
# now the complete profile with fillled values
1 1.70394
2 1.64472
3 1.5059
4 1.31481
5 1.12963
6 1.03936
7 1.0435
8 1.04764
9 1.05178
10 1.05185
11 1.05192
12 1.05199
13 1.05205
14 1.05212
15 1.05219
16 1.05226
17 1.05233
18 1.05239
19 1.05246
20 1.05253
21 1.05177
22 1.051
23 1.05024
24 1.04948
25 1.04871
26 1.04795
27 1.04719
28 1.04642
29 1.04566
30 1.04489
31 1.04535
32 1.0458
33 1.04626
34 1.04671
35 1.04717
36 1.04762
37 1.04807
38 1.04853
39 1.04898
40 1.04944
41 1.04928
42 1.04912
43 1.04896
44 1.0488
45 1.04865
46 1.04849
47 1.04833
48 1.04817
49 1.04801
50 1.04786
51 1.04965
52 1.05145
53 1.05325
54 1.05505
55 1.05685
56 1.05429
57 1.05174
58 1.04918
59 1.04663
60 1.04407
61 1.03731
62 1.06719
63 1.13392
64 1.31481
65 1.5059
