# index  number of sampling vertical levels i j
439 18 3950 397
# k value
1 3.49305
2 3.37167
3 3.08708
4 2.69535
5 2.31572
6 2.13067
9 2.15615
20 2.15768
30 2.14202
40 2.15133
50 2.14809
55 2.16653
60 2.14034
61 2.12647
62 2.18773
63 2.32453
64 2.69535
65 3.08708
# now the complete profile with fillled values
1 3.49305
2 3.37167
3 3.08708
4 2.69535
5 2.31572
6 2.13067
7 2.13916
8 2.14765
9 2.15615
10 2.15628
11 2.15642
12 2.15656
13 2.1567
14 2.15684
15 2.15698
16 2.15712
17 2.15726
18 2.1574
19 2.15754
20 2.15768
21 2.15611
22 2.15455
23 2.15298
24 2.15141
25 2.14985
26 2.14828
27 2.14672
28 2.14515
29 2.14359
30 2.14202
31 2.14295
32 2.14389
33 2.14482
34 2.14575
35 2.14668
36 2.14761
37 2.14854
38 2.14947
39 2.1504
40 2.15133
41 2.15101
42 2.15069
43 2.15036
44 2.15004
45 2.14971
46 2.14939
47 2.14907
48 2.14874
49 2.14842
50 2.14809
51 2.15178
52 2.15547
53 2.15916
54 2.16284
55 2.16653
56 2.16129
57 2.15606
58 2.15082
59 2.14558
60 2.14034
61 2.12647
62 2.18773
63 2.32453
64 2.69535
65 3.08708
