# index  number of sampling vertical levels i j
1728 18 1067 2475
# k value
1 1.62173
2 1.56537
3 1.43325
4 1.25138
5 1.07513
6 0.989212
9 1.00104
20 1.00175
30 0.994483
40 0.998805
50 0.9973
55 1.00586
60 0.993702
61 0.98726
62 1.0157
63 1.07921
64 1.25138
65 1.43325
# now the complete profile with fillled values
1 1.62173
2 1.56537
3 1.43325
4 1.25138
5 1.07513
6 0.989212
7 0.993154
8 0.997097
9 1.00104
10 1.0011
11 1.00117
12 1.00123
13 1.0013
14 1.00136
15 1.00143
16 1.00149
17 1.00156
18 1.00162
19 1.00168
20 1.00175
21 1.00102
22 1.0003
23 0.999569
24 0.998843
25 0.998116
26 0.997389
27 0.996663
28 0.995936
29 0.995209
30 0.994483
31 0.994915
32 0.995347
33 0.995779
34 0.996212
35 0.996644
36 0.997076
37 0.997508
38 0.997941
39 0.998373
40 0.998805
41 0.998655
42 0.998504
43 0.998354
44 0.998203
45 0.998053
46 0.997902
47 0.997752
48 0.997601
49 0.997451
50 0.9973
51 0.999012
52 1.00072
53 1.00244
54 1.00415
55 1.00586
56 1.00343
57 1.001
58 0.998565
59 0.996134
60 0.993702
61 0.98726
62 1.0157
63 1.07921
64 1.25138
65 1.43325
