# index  number of sampling vertical levels i j
1434 18 2433 2013
# k value
1 1.79328
2 1.73096
3 1.58486
4 1.38375
5 1.18885
6 1.09385
9 1.10693
20 1.10771
30 1.09968
40 1.10446
50 1.1028
55 1.11226
60 1.09882
61 1.09169
62 1.12314
63 1.19337
64 1.38375
65 1.58486
# now the complete profile with fillled values
1 1.79328
2 1.73096
3 1.58486
4 1.38375
5 1.18885
6 1.09385
7 1.09821
8 1.10257
9 1.10693
10 1.107
11 1.10707
12 1.10714
13 1.10721
14 1.10729
15 1.10736
16 1.10743
17 1.1075
18 1.10757
19 1.10764
20 1.10771
21 1.10691
22 1.10611
23 1.1053
24 1.1045
25 1.1037
26 1.10289
27 1.10209
28 1.10129
29 1.10048
30 1.09968
31 1.10016
32 1.10064
33 1.10111
34 1.10159
35 1.10207
36 1.10255
37 1.10303
38 1.1035
39 1.10398
40 1.10446
41 1.10429
42 1.10413
43 1.10396
44 1.10379
45 1.10363
46 1.10346
47 1.10329
48 1.10313
49 1.10296
50 1.1028
51 1.10469
52 1.10658
53 1.10847
54 1.11037
55 1.11226
56 1.10957
57 1.10688
58 1.10419
59 1.1015
60 1.09882
61 1.09169
62 1.12314
63 1.19337
64 1.38375
65 1.58486
