# index  number of sampling vertical levels i j
1163 18 1712 1633
# k value
1 1.90838
2 1.84207
3 1.68659
4 1.47257
5 1.26517
6 1.16406
9 1.17798
20 1.17882
30 1.17027
40 1.17535
50 1.17358
55 1.18366
60 1.16935
61 1.16177
62 1.19524
63 1.26997
64 1.47257
65 1.68659
# now the complete profile with fillled values
1 1.90838
2 1.84207
3 1.68659
4 1.47257
5 1.26517
6 1.16406
7 1.1687
8 1.17334
9 1.17798
10 1.17806
11 1.17813
12 1.17821
13 1.17829
14 1.17836
15 1.17844
16 1.17851
17 1.17859
18 1.17867
19 1.17874
20 1.17882
21 1.17796
22 1.17711
23 1.17625
24 1.1754
25 1.17454
26 1.17369
27 1.17283
28 1.17198
29 1.17112
30 1.17027
31 1.17078
32 1.17128
33 1.17179
34 1.1723
35 1.17281
36 1.17332
37 1.17383
38 1.17434
39 1.17484
40 1.17535
41 1.17518
42 1.175
43 1.17482
44 1.17465
45 1.17447
46 1.17429
47 1.17411
48 1.17394
49 1.17376
50 1.17358
51 1.1756
52 1.17761
53 1.17963
54 1.18164
55 1.18366
56 1.18079
57 1.17793
58 1.17507
59 1.17221
60 1.16935
61 1.16177
62 1.19524
63 1.26997
64 1.47257
65 1.68659
