# index  number of sampling vertical levels i j
1582 18 3931 2343
# k value
1 1.72272
2 1.66286
3 1.5225
4 1.32931
5 1.14208
6 1.05082
9 1.06338
20 1.06413
30 1.05642
40 1.06101
50 1.05941
55 1.0685
60 1.05559
61 1.04874
62 1.07896
63 1.14642
64 1.32931
65 1.5225
# now the complete profile with fillled values
1 1.72272
2 1.66286
3 1.5225
4 1.32931
5 1.14208
6 1.05082
7 1.055
8 1.05919
9 1.06338
10 1.06345
11 1.06352
12 1.06359
13 1.06365
14 1.06372
15 1.06379
16 1.06386
17 1.06393
18 1.064
19 1.06407
20 1.06413
21 1.06336
22 1.06259
23 1.06182
24 1.06105
25 1.06027
26 1.0595
27 1.05873
28 1.05796
29 1.05719
30 1.05642
31 1.05687
32 1.05733
33 1.05779
34 1.05825
35 1.05871
36 1.05917
37 1.05963
38 1.06009
39 1.06055
40 1.06101
41 1.06085
42 1.06069
43 1.06053
44 1.06037
45 1.06021
46 1.06005
47 1.05989
48 1.05973
49 1.05957
50 1.05941
51 1.06123
52 1.06305
53 1.06486
54 1.06668
55 1.0685
56 1.06592
57 1.06334
58 1.06075
59 1.05817
60 1.05559
61 1.04874
62 1.07896
63 1.14642
64 1.32931
65 1.5225
