# index  number of sampling vertical levels i j
1300 18 2233 1822
# k value
1 1.85269
2 1.78831
3 1.63736
4 1.42959
5 1.22824
6 1.13009
9 1.1436
20 1.14442
30 1.13611
40 1.14105
50 1.13933
55 1.14911
60 1.13522
61 1.12786
62 1.16035
63 1.23291
64 1.42959
65 1.63736
# now the complete profile with fillled values
1 1.85269
2 1.78831
3 1.63736
4 1.42959
5 1.22824
6 1.13009
7 1.1346
8 1.1391
9 1.1436
10 1.14368
11 1.14375
12 1.14382
13 1.1439
14 1.14397
15 1.14405
16 1.14412
17 1.14419
18 1.14427
19 1.14434
20 1.14442
21 1.14358
22 1.14275
23 1.14192
24 1.14109
25 1.14026
26 1.13943
27 1.1386
28 1.13777
29 1.13694
30 1.13611
31 1.13661
32 1.1371
33 1.13759
34 1.13809
35 1.13858
36 1.13908
37 1.13957
38 1.14006
39 1.14056
40 1.14105
41 1.14088
42 1.14071
43 1.14054
44 1.14036
45 1.14019
46 1.14002
47 1.13985
48 1.13968
49 1.1395
50 1.13933
51 1.14129
52 1.14324
53 1.1452
54 1.14716
55 1.14911
56 1.14633
57 1.14356
58 1.14078
59 1.138
60 1.13522
61 1.12786
62 1.16035
63 1.23291
64 1.42959
65 1.63736
