# index  number of sampling vertical levels i j
1488 18 3413 2132
# k value
1 1.78349
2 1.72151
3 1.57621
4 1.3762
5 1.18237
6 1.08788
9 1.10089
20 1.10167
30 1.09368
40 1.09843
50 1.09678
55 1.10619
60 1.09282
61 1.08574
62 1.11701
63 1.18686
64 1.3762
65 1.57621
# now the complete profile with fillled values
1 1.78349
2 1.72151
3 1.57621
4 1.3762
5 1.18237
6 1.08788
7 1.09222
8 1.09655
9 1.10089
10 1.10096
11 1.10103
12 1.1011
13 1.10117
14 1.10124
15 1.10132
16 1.10139
17 1.10146
18 1.10153
19 1.1016
20 1.10167
21 1.10087
22 1.10007
23 1.09927
24 1.09847
25 1.09767
26 1.09688
27 1.09608
28 1.09528
29 1.09448
30 1.09368
31 1.09415
32 1.09463
33 1.09511
34 1.09558
35 1.09606
36 1.09653
37 1.09701
38 1.09748
39 1.09796
40 1.09843
41 1.09827
42 1.0981
43 1.09794
44 1.09777
45 1.09761
46 1.09744
47 1.09727
48 1.09711
49 1.09694
50 1.09678
51 1.09866
52 1.10054
53 1.10243
54 1.10431
55 1.10619
56 1.10352
57 1.10084
58 1.09817
59 1.09549
60 1.09282
61 1.08574
62 1.11701
63 1.18686
64 1.3762
65 1.57621
