# index  number of sampling vertical levels i j
658 18 3950 784
# k value
1 3.97665
2 3.83846
3 3.51448
4 3.06851
5 2.63633
6 2.42565
9 2.45466
20 2.4564
30 2.43858
40 2.44918
50 2.44549
55 2.46648
60 2.43666
61 2.42087
62 2.49061
63 2.64635
64 3.06851
65 3.51448
# now the complete profile with fillled values
1 3.97665
2 3.83846
3 3.51448
4 3.06851
5 2.63633
6 2.42565
7 2.43532
8 2.44499
9 2.45466
10 2.45481
11 2.45497
12 2.45513
13 2.45529
14 2.45545
15 2.45561
16 2.45576
17 2.45592
18 2.45608
19 2.45624
20 2.4564
21 2.45462
22 2.45283
23 2.45105
24 2.44927
25 2.44749
26 2.44571
27 2.44393
28 2.44214
29 2.44036
30 2.43858
31 2.43964
32 2.4407
33 2.44176
34 2.44282
35 2.44388
36 2.44494
37 2.446
38 2.44706
39 2.44812
40 2.44918
41 2.44881
42 2.44844
43 2.44807
44 2.4477
45 2.44733
46 2.44696
47 2.4466
48 2.44623
49 2.44586
50 2.44549
51 2.44969
52 2.45388
53 2.45808
54 2.46228
55 2.46648
56 2.46052
57 2.45455
58 2.44859
59 2.44263
60 2.43666
61 2.42087
62 2.49061
63 2.64635
64 3.06851
65 3.51448
