# index  number of sampling vertical levels i j
741 18 3553 967
# k value
1 1.89531
2 1.82945
3 1.67503
4 1.46248
5 1.2565
6 1.15609
9 1.16991
20 1.17074
30 1.16225
40 1.1673
50 1.16554
55 1.17555
60 1.16134
61 1.15381
62 1.18705
63 1.26127
64 1.46248
65 1.67503
# now the complete profile with fillled values
1 1.89531
2 1.82945
3 1.67503
4 1.46248
5 1.2565
6 1.15609
7 1.1607
8 1.1653
9 1.16991
10 1.16999
11 1.17006
12 1.17014
13 1.17021
14 1.17029
15 1.17036
16 1.17044
17 1.17052
18 1.17059
19 1.17067
20 1.17074
21 1.16989
22 1.16904
23 1.16819
24 1.16735
25 1.1665
26 1.16565
27 1.1648
28 1.16395
29 1.1631
30 1.16225
31 1.16275
32 1.16326
33 1.16377
34 1.16427
35 1.16478
36 1.16528
37 1.16579
38 1.16629
39 1.1668
40 1.1673
41 1.16713
42 1.16695
43 1.16677
44 1.1666
45 1.16642
46 1.16625
47 1.16607
48 1.16589
49 1.16572
50 1.16554
51 1.16754
52 1.16954
53 1.17155
54 1.17355
55 1.17555
56 1.1727
57 1.16986
58 1.16702
59 1.16418
60 1.16134
61 1.15381
62 1.18705
63 1.26127
64 1.46248
65 1.67503
