# index  number of sampling vertical levels i j
1531 18 3309 2190
# k value
1 1.74432
2 1.68371
3 1.54159
4 1.34597
5 1.1564
6 1.06399
9 1.07671
20 1.07748
30 1.06966
40 1.07431
50 1.07269
55 1.0819
60 1.06882
61 1.06189
62 1.09248
63 1.1608
64 1.34597
65 1.54159
# now the complete profile with fillled values
1 1.74432
2 1.68371
3 1.54159
4 1.34597
5 1.1564
6 1.06399
7 1.06823
8 1.07247
9 1.07671
10 1.07678
11 1.07685
12 1.07692
13 1.07699
14 1.07706
15 1.07713
16 1.0772
17 1.07727
18 1.07734
19 1.07741
20 1.07748
21 1.0767
22 1.07591
23 1.07513
24 1.07435
25 1.07357
26 1.07279
27 1.07201
28 1.07123
29 1.07044
30 1.06966
31 1.07013
32 1.07059
33 1.07106
34 1.07152
35 1.07199
36 1.07245
37 1.07292
38 1.07338
39 1.07385
40 1.07431
41 1.07415
42 1.07399
43 1.07383
44 1.07366
45 1.0735
46 1.07334
47 1.07318
48 1.07302
49 1.07285
50 1.07269
51 1.07453
52 1.07638
53 1.07822
54 1.08006
55 1.0819
56 1.07928
57 1.07667
58 1.07405
59 1.07144
60 1.06882
61 1.06189
62 1.09248
63 1.1608
64 1.34597
65 1.54159
