# index  number of sampling vertical levels i j
446 18 440 557
# k value
1 1.77196
2 1.71039
3 1.56602
4 1.3673
5 1.17473
6 1.08085
9 1.09377
20 1.09455
30 1.08661
40 1.09133
50 1.08969
55 1.09904
60 1.08576
61 1.07872
62 1.10979
63 1.17919
64 1.3673
65 1.56602
# now the complete profile with fillled values
1 1.77196
2 1.71039
3 1.56602
4 1.3673
5 1.17473
6 1.08085
7 1.08516
8 1.08947
9 1.09377
10 1.09384
11 1.09391
12 1.09399
13 1.09406
14 1.09413
15 1.0942
16 1.09427
17 1.09434
18 1.09441
19 1.09448
20 1.09455
21 1.09376
22 1.09296
23 1.09217
24 1.09137
25 1.09058
26 1.08979
27 1.08899
28 1.0882
29 1.0874
30 1.08661
31 1.08708
32 1.08755
33 1.08803
34 1.0885
35 1.08897
36 1.08944
37 1.08992
38 1.09039
39 1.09086
40 1.09133
41 1.09117
42 1.091
43 1.09084
44 1.09068
45 1.09051
46 1.09035
47 1.09018
48 1.09002
49 1.08985
50 1.08969
51 1.09156
52 1.09343
53 1.0953
54 1.09717
55 1.09904
56 1.09638
57 1.09373
58 1.09107
59 1.08841
60 1.08576
61 1.07872
62 1.10979
63 1.17919
64 1.3673
65 1.56602
