# index  number of sampling vertical levels i j
1483 18 2929 2096
# k value
1 1.7922
2 1.72992
3 1.5839
4 1.38291
5 1.18814
6 1.09319
9 1.10626
20 1.10705
30 1.09902
40 1.1038
50 1.10213
55 1.11159
60 1.09816
61 1.09104
62 1.12247
63 1.19266
64 1.38291
65 1.5839
# now the complete profile with fillled values
1 1.7922
2 1.72992
3 1.5839
4 1.38291
5 1.18814
6 1.09319
7 1.09755
8 1.10191
9 1.10626
10 1.10634
11 1.10641
12 1.10648
13 1.10655
14 1.10662
15 1.10669
16 1.10676
17 1.10683
18 1.10691
19 1.10698
20 1.10705
21 1.10625
22 1.10544
23 1.10464
24 1.10384
25 1.10303
26 1.10223
27 1.10143
28 1.10062
29 1.09982
30 1.09902
31 1.0995
32 1.09997
33 1.10045
34 1.10093
35 1.10141
36 1.10188
37 1.10236
38 1.10284
39 1.10332
40 1.1038
41 1.10363
42 1.10346
43 1.1033
44 1.10313
45 1.10296
46 1.1028
47 1.10263
48 1.10246
49 1.1023
50 1.10213
51 1.10402
52 1.10592
53 1.10781
54 1.1097
55 1.11159
56 1.1089
57 1.10622
58 1.10353
59 1.10084
60 1.09816
61 1.09104
62 1.12247
63 1.19266
64 1.38291
65 1.5839
