# index  number of sampling vertical levels i j
1632 18 311 2436
# k value
1 1.67834
2 1.62001
3 1.48328
4 1.29506
5 1.11266
6 1.02374
9 1.03598
20 1.03672
30 1.0292
40 1.03367
50 1.03211
55 1.04097
60 1.02839
61 1.02172
62 1.05116
63 1.11689
64 1.29506
65 1.48328
# now the complete profile with fillled values
1 1.67834
2 1.62001
3 1.48328
4 1.29506
5 1.11266
6 1.02374
7 1.02782
8 1.0319
9 1.03598
10 1.03605
11 1.03612
12 1.03618
13 1.03625
14 1.03632
15 1.03638
16 1.03645
17 1.03652
18 1.03658
19 1.03665
20 1.03672
21 1.03596
22 1.03521
23 1.03446
24 1.03371
25 1.03296
26 1.0322
27 1.03145
28 1.0307
29 1.02995
30 1.0292
31 1.02964
32 1.03009
33 1.03054
34 1.03099
35 1.03143
36 1.03188
37 1.03233
38 1.03278
39 1.03322
40 1.03367
41 1.03351
42 1.03336
43 1.0332
44 1.03305
45 1.03289
46 1.03274
47 1.03258
48 1.03242
49 1.03227
50 1.03211
51 1.03388
52 1.03566
53 1.03743
54 1.0392
55 1.04097
56 1.03845
57 1.03594
58 1.03342
59 1.0309
60 1.02839
61 1.02172
62 1.05116
63 1.11689
64 1.29506
65 1.48328
