# index  number of sampling vertical levels i j
1011 18 3950 1389
# k value
1 8.88511
2 8.57635
3 7.85246
4 6.85603
5 5.8904
6 5.41969
9 5.48448
20 5.48838
30 5.44856
40 5.47225
50 5.464
55 5.5109
60 5.44429
61 5.40899
62 5.56482
63 5.91279
64 6.85603
65 7.85246
# now the complete profile with fillled values
1 8.88511
2 8.57635
3 7.85246
4 6.85603
5 5.8904
6 5.41969
7 5.44129
8 5.46289
9 5.48448
10 5.48484
11 5.48519
12 5.48555
13 5.4859
14 5.48625
15 5.48661
16 5.48696
17 5.48732
18 5.48767
19 5.48802
20 5.48838
21 5.4844
22 5.48041
23 5.47643
24 5.47245
25 5.46847
26 5.46449
27 5.46051
28 5.45653
29 5.45254
30 5.44856
31 5.45093
32 5.4533
33 5.45567
34 5.45804
35 5.4604
36 5.46277
37 5.46514
38 5.46751
39 5.46988
40 5.47225
41 5.47142
42 5.4706
43 5.46977
44 5.46895
45 5.46812
46 5.4673
47 5.46647
48 5.46565
49 5.46483
50 5.464
51 5.47338
52 5.48276
53 5.49214
54 5.50152
55 5.5109
56 5.49758
57 5.48425
58 5.47093
59 5.45761
60 5.44429
61 5.40899
62 5.56482
63 5.91279
64 6.85603
65 7.85246
