# index  number of sampling vertical levels i j
609 18 3534 761
# k value
1 1.85297
2 1.78857
3 1.63761
4 1.42981
5 1.22843
6 1.13026
9 1.14377
20 1.14459
30 1.13628
40 1.14122
50 1.1395
55 1.14928
60 1.13539
61 1.12803
62 1.16053
63 1.2331
64 1.42981
65 1.63761
# now the complete profile with fillled values
1 1.85297
2 1.78857
3 1.63761
4 1.42981
5 1.22843
6 1.13026
7 1.13476
8 1.13927
9 1.14377
10 1.14385
11 1.14392
12 1.144
13 1.14407
14 1.14414
15 1.14422
16 1.14429
17 1.14436
18 1.14444
19 1.14451
20 1.14459
21 1.14376
22 1.14293
23 1.14209
24 1.14126
25 1.14043
26 1.1396
27 1.13877
28 1.13794
29 1.13711
30 1.13628
31 1.13678
32 1.13727
33 1.13776
34 1.13826
35 1.13875
36 1.13925
37 1.13974
38 1.14023
39 1.14073
40 1.14122
41 1.14105
42 1.14088
43 1.14071
44 1.14053
45 1.14036
46 1.14019
47 1.14002
48 1.13985
49 1.13967
50 1.1395
51 1.14146
52 1.14341
53 1.14537
54 1.14733
55 1.14928
56 1.1465
57 1.14373
58 1.14095
59 1.13817
60 1.13539
61 1.12803
62 1.16053
63 1.2331
64 1.42981
65 1.63761
